Entity,Code,Day,new_vaccinations_smoothed
Papua New Guinea,PNG,2021-11-28,4082
Papua New Guinea,PNG,2021-11-29,3897
Papua New Guinea,PNG,2021-11-30,3897
Papua New Guinea,PNG,2021-12-01,3686
Papua New Guinea,PNG,2021-12-02,3474
Papua New Guinea,PNG,2021-12-03,3263
Papua New Guinea,PNG,2021-12-04,3052
Papua New Guinea,PNG,2021-12-05,2840
Papua New Guinea,PNG,2021-12-06,2629
Papua New Guinea,PNG,2021-12-07,2418
Papua New Guinea,PNG,2021-12-08,2418
Papua New Guinea,PNG,2021-12-09,2418
Papua New Guinea,PNG,2021-12-10,2418
Papua New Guinea,PNG,2021-12-11,2418
Papua New Guinea,PNG,2021-12-12,2418
Papua New Guinea,PNG,2021-12-13,2418
Papua New Guinea,PNG,2021-12-14,2183
Papua New Guinea,PNG,2021-12-15,1948
Papua New Guinea,PNG,2021-12-16,1713
Papua New Guinea,PNG,2021-12-17,1479
Papua New Guinea,PNG,2021-12-18,1244
Papua New Guinea,PNG,2021-12-19,1009
Papua New Guinea,PNG,2021-12-20,774
Paraguay,PRY,2021-02-23,346
Paraguay,PRY,2021-02-24,400
Paraguay,PRY,2021-02-25,387
Paraguay,PRY,2021-02-26,330
Paraguay,PRY,2021-02-27,264
Paraguay,PRY,2021-02-28,220
Paraguay,PRY,2021-03-01,189
Paraguay,PRY,2021-03-02,155
Paraguay,PRY,2021-03-03,100
Paraguay,PRY,2021-03-04,53
Paraguay,PRY,2021-03-05,37
Paraguay,PRY,2021-03-06,38
Paraguay,PRY,2021-03-07,45
Paraguay,PRY,2021-03-08,52
Paraguay,PRY,2021-03-09,43
Paraguay,PRY,2021-03-10,170
Paraguay,PRY,2021-03-11,428
Paraguay,PRY,2021-03-12,869
Paraguay,PRY,2021-03-13,1164
Paraguay,PRY,2021-03-14,1405
Paraguay,PRY,2021-03-15,1460
Paraguay,PRY,2021-03-16,1599
Paraguay,PRY,2021-03-17,1587
Paraguay,PRY,2021-03-18,1403
Paraguay,PRY,2021-03-19,989
Paraguay,PRY,2021-03-20,694
Paraguay,PRY,2021-03-21,447
Paraguay,PRY,2021-03-22,388
Paraguay,PRY,2021-03-23,848
Paraguay,PRY,2021-03-24,1544
Paraguay,PRY,2021-03-25,2321
Paraguay,PRY,2021-03-26,3019
Paraguay,PRY,2021-03-27,3356
Paraguay,PRY,2021-03-28,3491
Paraguay,PRY,2021-03-29,3965
Paraguay,PRY,2021-03-30,3703
Paraguay,PRY,2021-03-31,3076
Paraguay,PRY,2021-04-01,2233
Paraguay,PRY,2021-04-02,1522
Paraguay,PRY,2021-04-03,1207
Paraguay,PRY,2021-04-04,1072
Paraguay,PRY,2021-04-05,674
Paraguay,PRY,2021-04-06,427
Paraguay,PRY,2021-04-07,431
Paraguay,PRY,2021-04-08,730
Paraguay,PRY,2021-04-09,1056
Paraguay,PRY,2021-04-10,1332
Paraguay,PRY,2021-04-11,1575
Paraguay,PRY,2021-04-12,2161
Paraguay,PRY,2021-04-13,3257
Paraguay,PRY,2021-04-14,4194
Paraguay,PRY,2021-04-15,4910
Paraguay,PRY,2021-04-16,5357
Paraguay,PRY,2021-04-17,5234
Paraguay,PRY,2021-04-18,5043
Paraguay,PRY,2021-04-19,4742
Paraguay,PRY,2021-04-20,3862
Paraguay,PRY,2021-04-21,2982
Paraguay,PRY,2021-04-22,2199
Paraguay,PRY,2021-04-23,1602
Paraguay,PRY,2021-04-24,1463
Paraguay,PRY,2021-04-25,1431
Paraguay,PRY,2021-04-26,1218
Paraguay,PRY,2021-04-27,1636
Paraguay,PRY,2021-04-28,2427
Paraguay,PRY,2021-04-29,3584
Paraguay,PRY,2021-04-30,4572
Paraguay,PRY,2021-05-01,4634
Paraguay,PRY,2021-05-02,4692
Paraguay,PRY,2021-05-03,5637
Paraguay,PRY,2021-05-04,5965
Paraguay,PRY,2021-05-05,5993
Paraguay,PRY,2021-05-06,5515
Paraguay,PRY,2021-05-07,5165
Paraguay,PRY,2021-05-08,5226
Paraguay,PRY,2021-05-09,5269
Paraguay,PRY,2021-05-10,5898
Paraguay,PRY,2021-05-11,6884
Paraguay,PRY,2021-05-12,7986
Paraguay,PRY,2021-05-13,9671
Paraguay,PRY,2021-05-14,10197
Paraguay,PRY,2021-05-15,10294
Paraguay,PRY,2021-05-16,10480
Paraguay,PRY,2021-05-17,10498
Paraguay,PRY,2021-05-18,11445
Paraguay,PRY,2021-05-19,12113
Paraguay,PRY,2021-05-20,12304
Paraguay,PRY,2021-05-21,13373
Paraguay,PRY,2021-05-22,14364
Paraguay,PRY,2021-05-23,14075
Paraguay,PRY,2021-05-24,13603
Paraguay,PRY,2021-05-25,12135
Paraguay,PRY,2021-05-26,11532
Paraguay,PRY,2021-05-27,11429
Paraguay,PRY,2021-05-28,11220
Paraguay,PRY,2021-05-29,10436
Paraguay,PRY,2021-05-30,10556
Paraguay,PRY,2021-05-31,11908
Paraguay,PRY,2021-06-01,12719
Paraguay,PRY,2021-06-02,12660
Paraguay,PRY,2021-06-03,12272
Paraguay,PRY,2021-06-04,12353
Paraguay,PRY,2021-06-05,12675
Paraguay,PRY,2021-06-06,12760
Paraguay,PRY,2021-06-07,12359
Paraguay,PRY,2021-06-08,11837
Paraguay,PRY,2021-06-09,11409
Paraguay,PRY,2021-06-10,11265
Paraguay,PRY,2021-06-11,11258
Paraguay,PRY,2021-06-12,13880
Paraguay,PRY,2021-06-13,17414
Paraguay,PRY,2021-06-14,19147
Paraguay,PRY,2021-06-15,20814
Paraguay,PRY,2021-06-16,21939
Paraguay,PRY,2021-06-17,23802
Paraguay,PRY,2021-06-18,24552
Paraguay,PRY,2021-06-19,21811
Paraguay,PRY,2021-06-20,18182
Paraguay,PRY,2021-06-21,17990
Paraguay,PRY,2021-06-22,18240
Paraguay,PRY,2021-06-23,19167
Paraguay,PRY,2021-06-24,16859
Paraguay,PRY,2021-06-25,16226
Paraguay,PRY,2021-06-26,16413
Paraguay,PRY,2021-06-27,16698
Paraguay,PRY,2021-06-28,16325
Paraguay,PRY,2021-06-29,15378
Paraguay,PRY,2021-06-30,14333
Paraguay,PRY,2021-07-01,16819
Paraguay,PRY,2021-07-02,17209
Paraguay,PRY,2021-07-03,20986
Paraguay,PRY,2021-07-04,26600
Paraguay,PRY,2021-07-05,29050
Paraguay,PRY,2021-07-06,33594
Paraguay,PRY,2021-07-07,39012
Paraguay,PRY,2021-07-08,37370
Paraguay,PRY,2021-07-09,37129
Paraguay,PRY,2021-07-10,32587
Paraguay,PRY,2021-07-11,26581
Paraguay,PRY,2021-07-12,35049
Paraguay,PRY,2021-07-13,43093
Paraguay,PRY,2021-07-14,51582
Paraguay,PRY,2021-07-15,61949
Paraguay,PRY,2021-07-16,70726
Paraguay,PRY,2021-07-17,73014
Paraguay,PRY,2021-07-18,74067
Paraguay,PRY,2021-07-19,73510
Paraguay,PRY,2021-07-20,65422
Paraguay,PRY,2021-07-21,67770
Paraguay,PRY,2021-07-22,74999
Paraguay,PRY,2021-07-23,71235
Paraguay,PRY,2021-07-24,75960
Paraguay,PRY,2021-07-25,77624
Paraguay,PRY,2021-07-26,80907
Paraguay,PRY,2021-07-27,87092
Paraguay,PRY,2021-07-28,78305
Paraguay,PRY,2021-07-29,60126
Paraguay,PRY,2021-07-30,53779
Paraguay,PRY,2021-07-31,46849
Paraguay,PRY,2021-08-01,44117
Paraguay,PRY,2021-08-02,37299
Paraguay,PRY,2021-08-03,33264
Paraguay,PRY,2021-08-04,35495
Paraguay,PRY,2021-08-05,43080
Paraguay,PRY,2021-08-06,48906
Paraguay,PRY,2021-08-07,57187
Paraguay,PRY,2021-08-08,60269
Paraguay,PRY,2021-08-09,58851
Paraguay,PRY,2021-08-10,54547
Paraguay,PRY,2021-08-11,57234
Paraguay,PRY,2021-08-12,64299
Paraguay,PRY,2021-08-13,68257
Paraguay,PRY,2021-08-14,71134
Paraguay,PRY,2021-08-15,74462
Paraguay,PRY,2021-08-16,82123
Paraguay,PRY,2021-08-17,90584
Paraguay,PRY,2021-08-18,86823
Paraguay,PRY,2021-08-19,72273
Paraguay,PRY,2021-08-20,62777
Paraguay,PRY,2021-08-21,51567
Paraguay,PRY,2021-08-22,45160
Paraguay,PRY,2021-08-23,29996
Paraguay,PRY,2021-08-24,18079
Paraguay,PRY,2021-08-25,9195
Paraguay,PRY,2021-08-26,13801
Paraguay,PRY,2021-08-27,19772
Paraguay,PRY,2021-08-28,19736
Paraguay,PRY,2021-08-29,19731
Paraguay,PRY,2021-08-30,21628
Paraguay,PRY,2021-08-31,23171
Paraguay,PRY,2021-09-01,24105
Paraguay,PRY,2021-09-02,17687
Paraguay,PRY,2021-09-03,10823
Paraguay,PRY,2021-09-04,11639
Paraguay,PRY,2021-09-05,11636
Paraguay,PRY,2021-09-06,13455
Paraguay,PRY,2021-09-07,15247
Paraguay,PRY,2021-09-08,16822
Paraguay,PRY,2021-09-09,21568
Paraguay,PRY,2021-09-10,25953
Paraguay,PRY,2021-09-11,27710
Paraguay,PRY,2021-09-12,30366
Paraguay,PRY,2021-09-13,28012
Paraguay,PRY,2021-09-14,25658
Paraguay,PRY,2021-09-15,23304
Paraguay,PRY,2021-09-16,20950
Paraguay,PRY,2021-09-17,18596
Paraguay,PRY,2021-09-18,17501
Paraguay,PRY,2021-09-19,16405
Paraguay,PRY,2021-09-20,15310
Paraguay,PRY,2021-09-21,14215
Paraguay,PRY,2021-09-22,13119
Paraguay,PRY,2021-09-23,12024
Paraguay,PRY,2021-09-24,10929
Paraguay,PRY,2021-09-25,10857
Paraguay,PRY,2021-09-26,12926
Paraguay,PRY,2021-09-27,14994
Paraguay,PRY,2021-09-28,17062
Paraguay,PRY,2021-09-29,19130
Paraguay,PRY,2021-09-30,21199
Paraguay,PRY,2021-10-01,23267
Paraguay,PRY,2021-10-02,25783
Paraguay,PRY,2021-10-03,26160
Paraguay,PRY,2021-10-04,26538
Paraguay,PRY,2021-10-05,26915
Paraguay,PRY,2021-10-06,27292
Paraguay,PRY,2021-10-07,27669
Paraguay,PRY,2021-10-08,28046
Paraguay,PRY,2021-10-09,25872
Paraguay,PRY,2021-10-10,23697
Paraguay,PRY,2021-10-11,21522
Paraguay,PRY,2021-10-12,19347
Paraguay,PRY,2021-10-13,17173
Paraguay,PRY,2021-10-14,14998
Paraguay,PRY,2021-10-15,12823
Paraguay,PRY,2021-10-16,15857
Paraguay,PRY,2021-10-17,18892
Paraguay,PRY,2021-10-18,21926
Paraguay,PRY,2021-10-19,24960
Paraguay,PRY,2021-10-20,27994
Paraguay,PRY,2021-10-21,31028
Paraguay,PRY,2021-10-22,34062
Paraguay,PRY,2021-10-23,31740
Paraguay,PRY,2021-10-24,29419
Paraguay,PRY,2021-10-25,27097
Paraguay,PRY,2021-10-26,24775
Paraguay,PRY,2021-10-27,22454
Paraguay,PRY,2021-10-28,20132
Paraguay,PRY,2021-10-29,17810
Paraguay,PRY,2021-10-30,15817
Paraguay,PRY,2021-10-31,13823
Paraguay,PRY,2021-11-01,11830
Paraguay,PRY,2021-11-02,9836
Paraguay,PRY,2021-11-03,7843
Paraguay,PRY,2021-11-04,5849
Paraguay,PRY,2021-11-05,3856
Paraguay,PRY,2021-11-06,12067
Paraguay,PRY,2021-11-07,20278
Paraguay,PRY,2021-11-08,28490
Paraguay,PRY,2021-11-09,36701
Paraguay,PRY,2021-11-10,44912
Paraguay,PRY,2021-11-11,53124
Paraguay,PRY,2021-11-12,61335
Paraguay,PRY,2021-11-13,56160
Paraguay,PRY,2021-11-14,50985
Paraguay,PRY,2021-11-15,45810
Paraguay,PRY,2021-11-16,40634
Paraguay,PRY,2021-11-17,35459
Paraguay,PRY,2021-11-18,30284
Paraguay,PRY,2021-11-19,25109
Paraguay,PRY,2021-11-20,23496
Paraguay,PRY,2021-11-21,21883
Paraguay,PRY,2021-11-22,20270
Paraguay,PRY,2021-11-23,18657
Paraguay,PRY,2021-11-24,17044
Paraguay,PRY,2021-11-25,15431
Paraguay,PRY,2021-11-26,13818
Paraguay,PRY,2021-11-27,13818
Paraguay,PRY,2021-11-28,13818
Paraguay,PRY,2021-11-29,13818
Paraguay,PRY,2021-11-30,17427
Paraguay,PRY,2021-12-01,21036
Paraguay,PRY,2021-12-02,24645
Paraguay,PRY,2021-12-03,28254
Paraguay,PRY,2021-12-04,28489
Paraguay,PRY,2021-12-05,28724
Paraguay,PRY,2021-12-06,28959
Paraguay,PRY,2021-12-07,25586
Paraguay,PRY,2021-12-08,22212
Paraguay,PRY,2021-12-09,18838
Paraguay,PRY,2021-12-10,15464
Paraguay,PRY,2021-12-11,16625
Paraguay,PRY,2021-12-12,17786
Paraguay,PRY,2021-12-13,18946
Paraguay,PRY,2021-12-14,20107
Paraguay,PRY,2021-12-15,21268
Paraguay,PRY,2021-12-16,22428
Paraguay,PRY,2021-12-17,23589
Paraguay,PRY,2021-12-18,23818
Paraguay,PRY,2021-12-19,24047
Paraguay,PRY,2021-12-20,24276
Paraguay,PRY,2021-12-21,24506
Paraguay,PRY,2021-12-22,24735
Paraguay,PRY,2021-12-23,24964
Paraguay,PRY,2021-12-24,26182
Paraguay,PRY,2021-12-25,27171
Paraguay,PRY,2021-12-26,28160
Paraguay,PRY,2021-12-27,29149
Paraguay,PRY,2021-12-28,30138
Paraguay,PRY,2021-12-29,31127
Peru,PER,2021-02-09,3848
Peru,PER,2021-02-10,10224
Peru,PER,2021-02-11,18192
Peru,PER,2021-02-12,21739
Peru,PER,2021-02-13,21166
Peru,PER,2021-02-14,18533
Peru,PER,2021-02-15,17527
Peru,PER,2021-02-16,18055
Peru,PER,2021-02-17,16248
Peru,PER,2021-02-18,12430
Peru,PER,2021-02-19,12165
Peru,PER,2021-02-20,13202
Peru,PER,2021-02-21,13086
Peru,PER,2021-02-22,15805
Peru,PER,2021-02-23,18640
Peru,PER,2021-02-24,21353
Peru,PER,2021-02-25,22564
Peru,PER,2021-02-26,20479
Peru,PER,2021-02-27,17725
Peru,PER,2021-02-28,17216
Peru,PER,2021-03-01,14186
Peru,PER,2021-03-02,11595
Peru,PER,2021-03-03,10957
Peru,PER,2021-03-04,13422
Peru,PER,2021-03-05,16446
Peru,PER,2021-03-06,18350
Peru,PER,2021-03-07,18581
Peru,PER,2021-03-08,21698
Peru,PER,2021-03-09,24271
Peru,PER,2021-03-10,24207
Peru,PER,2021-03-11,21542
Peru,PER,2021-03-12,20057
Peru,PER,2021-03-13,22281
Peru,PER,2021-03-14,22398
Peru,PER,2021-03-15,24822
Peru,PER,2021-03-16,27734
Peru,PER,2021-03-17,31855
Peru,PER,2021-03-18,35917
Peru,PER,2021-03-19,38072
Peru,PER,2021-03-20,36481
Peru,PER,2021-03-21,36238
Peru,PER,2021-03-22,31859
Peru,PER,2021-03-23,28613
Peru,PER,2021-03-24,25069
Peru,PER,2021-03-25,21483
Peru,PER,2021-03-26,18568
Peru,PER,2021-03-27,17108
Peru,PER,2021-03-28,17189
Peru,PER,2021-03-29,17256
Peru,PER,2021-03-30,17494
Peru,PER,2021-03-31,17940
Peru,PER,2021-04-01,16356
Peru,PER,2021-04-02,13865
Peru,PER,2021-04-03,13080
Peru,PER,2021-04-04,12980
Peru,PER,2021-04-05,12784
Peru,PER,2021-04-06,13329
Peru,PER,2021-04-07,14141
Peru,PER,2021-04-08,19723
Peru,PER,2021-04-09,24176
Peru,PER,2021-04-10,24755
Peru,PER,2021-04-11,24542
Peru,PER,2021-04-12,24200
Peru,PER,2021-04-13,22997
Peru,PER,2021-04-14,21932
Peru,PER,2021-04-15,18727
Peru,PER,2021-04-16,19649
Peru,PER,2021-04-17,24116
Peru,PER,2021-04-18,28543
Peru,PER,2021-04-19,28091
Peru,PER,2021-04-20,27292
Peru,PER,2021-04-21,26811
Peru,PER,2021-04-22,25006
Peru,PER,2021-04-23,23209
Peru,PER,2021-04-24,21196
Peru,PER,2021-04-25,18994
Peru,PER,2021-04-26,20264
Peru,PER,2021-04-27,22282
Peru,PER,2021-04-28,26753
Peru,PER,2021-04-29,33447
Peru,PER,2021-04-30,43517
Peru,PER,2021-05-01,48642
Peru,PER,2021-05-02,53401
Peru,PER,2021-05-03,59744
Peru,PER,2021-05-04,58866
Peru,PER,2021-05-05,55104
Peru,PER,2021-05-06,52775
Peru,PER,2021-05-07,45466
Peru,PER,2021-05-08,48012
Peru,PER,2021-05-09,49396
Peru,PER,2021-05-10,48286
Peru,PER,2021-05-11,52709
Peru,PER,2021-05-12,58994
Peru,PER,2021-05-13,64788
Peru,PER,2021-05-14,73443
Peru,PER,2021-05-15,72175
Peru,PER,2021-05-16,69243
Peru,PER,2021-05-17,69663
Peru,PER,2021-05-18,71677
Peru,PER,2021-05-19,73348
Peru,PER,2021-05-20,74047
Peru,PER,2021-05-21,81727
Peru,PER,2021-05-22,89835
Peru,PER,2021-05-23,96855
Peru,PER,2021-05-24,105776
Peru,PER,2021-05-25,110336
Peru,PER,2021-05-26,112507
Peru,PER,2021-05-27,116888
Peru,PER,2021-05-28,115431
Peru,PER,2021-05-29,115371
Peru,PER,2021-05-30,112236
Peru,PER,2021-05-31,110863
Peru,PER,2021-06-01,112616
Peru,PER,2021-06-02,115296
Peru,PER,2021-06-03,107890
Peru,PER,2021-06-04,91491
Peru,PER,2021-06-05,75763
Peru,PER,2021-06-06,66733
Peru,PER,2021-06-07,55168
Peru,PER,2021-06-08,70094
Peru,PER,2021-06-09,83324
Peru,PER,2021-06-10,106974
Peru,PER,2021-06-11,133862
Peru,PER,2021-06-12,154339
Peru,PER,2021-06-13,166066
Peru,PER,2021-06-14,178013
Peru,PER,2021-06-15,165624
Peru,PER,2021-06-16,152463
Peru,PER,2021-06-17,139622
Peru,PER,2021-06-18,132342
Peru,PER,2021-06-19,125211
Peru,PER,2021-06-20,117949
Peru,PER,2021-06-21,117676
Peru,PER,2021-06-22,119178
Peru,PER,2021-06-23,121123
Peru,PER,2021-06-24,113277
Peru,PER,2021-06-25,106507
Peru,PER,2021-06-26,101900
Peru,PER,2021-06-27,104463
Peru,PER,2021-06-28,96382
Peru,PER,2021-06-29,90529
Peru,PER,2021-06-30,98206
Peru,PER,2021-07-01,114669
Peru,PER,2021-07-02,126123
Peru,PER,2021-07-03,142576
Peru,PER,2021-07-04,154572
Peru,PER,2021-07-05,173373
Peru,PER,2021-07-06,189502
Peru,PER,2021-07-07,188018
Peru,PER,2021-07-08,181981
Peru,PER,2021-07-09,175766
Peru,PER,2021-07-10,185891
Peru,PER,2021-07-11,192380
Peru,PER,2021-07-12,180880
Peru,PER,2021-07-13,166382
Peru,PER,2021-07-14,163177
Peru,PER,2021-07-15,169057
Peru,PER,2021-07-16,178335
Peru,PER,2021-07-17,184134
Peru,PER,2021-07-18,183840
Peru,PER,2021-07-19,182547
Peru,PER,2021-07-20,181283
Peru,PER,2021-07-21,182682
Peru,PER,2021-07-22,181790
Peru,PER,2021-07-23,184495
Peru,PER,2021-07-24,195732
Peru,PER,2021-07-25,214181
Peru,PER,2021-07-26,211255
Peru,PER,2021-07-27,232837
Peru,PER,2021-07-28,226602
Peru,PER,2021-07-29,208162
Peru,PER,2021-07-30,196419
Peru,PER,2021-07-31,180415
Peru,PER,2021-08-01,166290
Peru,PER,2021-08-02,176416
Peru,PER,2021-08-03,160022
Peru,PER,2021-08-04,166522
Peru,PER,2021-08-05,181788
Peru,PER,2021-08-06,198754
Peru,PER,2021-08-07,230285
Peru,PER,2021-08-08,252140
Peru,PER,2021-08-09,246045
Peru,PER,2021-08-10,243803
Peru,PER,2021-08-11,237849
Peru,PER,2021-08-12,230089
Peru,PER,2021-08-13,206220
Peru,PER,2021-08-14,168765
Peru,PER,2021-08-15,145153
Peru,PER,2021-08-16,141419
Peru,PER,2021-08-17,138101
Peru,PER,2021-08-18,133776
Peru,PER,2021-08-19,131539
Peru,PER,2021-08-20,136297
Peru,PER,2021-08-21,148073
Peru,PER,2021-08-22,153060
Peru,PER,2021-08-23,153159
Peru,PER,2021-08-24,149761
Peru,PER,2021-08-25,150024
Peru,PER,2021-08-26,150670
Peru,PER,2021-08-27,153843
Peru,PER,2021-08-28,174621
Peru,PER,2021-08-29,199676
Peru,PER,2021-08-30,190678
Peru,PER,2021-08-31,196749
Peru,PER,2021-09-01,204482
Peru,PER,2021-09-02,215589
Peru,PER,2021-09-03,221404
Peru,PER,2021-09-04,207440
Peru,PER,2021-09-05,187967
Peru,PER,2021-09-06,205548
Peru,PER,2021-09-07,218865
Peru,PER,2021-09-08,248500
Peru,PER,2021-09-09,272004
Peru,PER,2021-09-10,300498
Peru,PER,2021-09-11,334444
Peru,PER,2021-09-12,365812
Peru,PER,2021-09-13,375661
Peru,PER,2021-09-14,388332
Peru,PER,2021-09-15,374059
Peru,PER,2021-09-16,372367
Peru,PER,2021-09-17,357179
Peru,PER,2021-09-18,341197
Peru,PER,2021-09-19,314524
Peru,PER,2021-09-20,303273
Peru,PER,2021-09-21,288822
Peru,PER,2021-09-22,277576
Peru,PER,2021-09-23,253565
Peru,PER,2021-09-24,237750
Peru,PER,2021-09-25,226413
Peru,PER,2021-09-26,229737
Peru,PER,2021-09-27,240414
Peru,PER,2021-09-28,245807
Peru,PER,2021-09-29,265222
Peru,PER,2021-09-30,285839
Peru,PER,2021-10-01,298655
Peru,PER,2021-10-02,321831
Peru,PER,2021-10-03,344028
Peru,PER,2021-10-04,352399
Peru,PER,2021-10-05,360538
Peru,PER,2021-10-06,356260
Peru,PER,2021-10-07,350069
Peru,PER,2021-10-08,339128
Peru,PER,2021-10-09,310874
Peru,PER,2021-10-10,276417
Peru,PER,2021-10-11,264238
Peru,PER,2021-10-12,256425
Peru,PER,2021-10-13,248899
Peru,PER,2021-10-14,242487
Peru,PER,2021-10-15,247055
Peru,PER,2021-10-16,243205
Peru,PER,2021-10-17,249958
Peru,PER,2021-10-18,253693
Peru,PER,2021-10-19,248585
Peru,PER,2021-10-20,241885
Peru,PER,2021-10-21,233529
Peru,PER,2021-10-22,220678
Peru,PER,2021-10-23,207900
Peru,PER,2021-10-24,195553
Peru,PER,2021-10-25,183749
Peru,PER,2021-10-26,171302
Peru,PER,2021-10-27,161665
Peru,PER,2021-10-28,156042
Peru,PER,2021-10-29,152740
Peru,PER,2021-10-30,159651
Peru,PER,2021-10-31,167180
Peru,PER,2021-11-01,164171
Peru,PER,2021-11-02,166534
Peru,PER,2021-11-03,174349
Peru,PER,2021-11-04,190674
Peru,PER,2021-11-05,214124
Peru,PER,2021-11-06,230782
Peru,PER,2021-11-07,239096
Peru,PER,2021-11-08,253608
Peru,PER,2021-11-09,265721
Peru,PER,2021-11-10,271355
Peru,PER,2021-11-11,264323
Peru,PER,2021-11-12,246536
Peru,PER,2021-11-13,220586
Peru,PER,2021-11-14,206603
Peru,PER,2021-11-15,201514
Peru,PER,2021-11-16,197127
Peru,PER,2021-11-17,193765
Peru,PER,2021-11-18,191990
Peru,PER,2021-11-19,193316
Peru,PER,2021-11-20,201871
Peru,PER,2021-11-21,212500
Peru,PER,2021-11-22,215575
Peru,PER,2021-11-23,217212
Peru,PER,2021-11-24,218323
Peru,PER,2021-11-25,225219
Peru,PER,2021-11-26,241177
Peru,PER,2021-11-27,259656
Peru,PER,2021-11-28,268540
Peru,PER,2021-11-29,279901
Peru,PER,2021-11-30,288618
Peru,PER,2021-12-01,297221
Peru,PER,2021-12-02,302989
Peru,PER,2021-12-03,299328
Peru,PER,2021-12-04,283001
Peru,PER,2021-12-05,267751
Peru,PER,2021-12-06,260532
Peru,PER,2021-12-07,255195
Peru,PER,2021-12-08,242594
Peru,PER,2021-12-09,239067
Peru,PER,2021-12-10,248578
Peru,PER,2021-12-11,259146
Peru,PER,2021-12-12,268506
Peru,PER,2021-12-13,279444
Peru,PER,2021-12-14,291707
Peru,PER,2021-12-15,308696
Peru,PER,2021-12-16,305988
Peru,PER,2021-12-17,290670
Peru,PER,2021-12-18,265653
Peru,PER,2021-12-19,245802
Peru,PER,2021-12-20,239565
Peru,PER,2021-12-21,246575
Peru,PER,2021-12-22,251468
Peru,PER,2021-12-23,251582
Peru,PER,2021-12-24,230418
Peru,PER,2021-12-25,204112
Peru,PER,2021-12-26,204799
Peru,PER,2021-12-27,210367
Peru,PER,2021-12-28,200915
Peru,PER,2021-12-29,190807
Peru,PER,2021-12-30,183340
Peru,PER,2021-12-31,178722
Peru,PER,2022-01-01,175470
Philippines,PHL,2021-03-01,756
Philippines,PHL,2021-03-02,1396
Philippines,PHL,2021-03-03,2132
Philippines,PHL,2021-03-04,2500
Philippines,PHL,2021-03-05,3514
Philippines,PHL,2021-03-06,4190
Philippines,PHL,2021-03-07,4181
Philippines,PHL,2021-03-08,6178
Philippines,PHL,2021-03-09,12326
Philippines,PHL,2021-03-10,15443
Philippines,PHL,2021-03-11,18690
Philippines,PHL,2021-03-12,21370
Philippines,PHL,2021-03-13,24051
Philippines,PHL,2021-03-14,25068
Philippines,PHL,2021-03-15,24571
Philippines,PHL,2021-03-16,18245
Philippines,PHL,2021-03-17,22155
Philippines,PHL,2021-03-18,21587
Philippines,PHL,2021-03-19,21020
Philippines,PHL,2021-03-20,20452
Philippines,PHL,2021-03-21,27020
Philippines,PHL,2021-03-22,33587
Philippines,PHL,2021-03-23,41648
Philippines,PHL,2021-03-24,39393
Philippines,PHL,2021-03-25,41484
Philippines,PHL,2021-03-26,43576
Philippines,PHL,2021-03-27,45668
Philippines,PHL,2021-03-28,41425
Philippines,PHL,2021-03-29,37183
Philippines,PHL,2021-03-30,32940
Philippines,PHL,2021-03-31,30429
Philippines,PHL,2021-04-01,27918
Philippines,PHL,2021-04-02,25408
Philippines,PHL,2021-04-03,22897
Philippines,PHL,2021-04-04,21739
Philippines,PHL,2021-04-05,20582
Philippines,PHL,2021-04-06,26284
Philippines,PHL,2021-04-07,29701
Philippines,PHL,2021-04-08,33119
Philippines,PHL,2021-04-09,36537
Philippines,PHL,2021-04-10,39955
Philippines,PHL,2021-04-11,43373
Philippines,PHL,2021-04-12,49549
Philippines,PHL,2021-04-13,47545
Philippines,PHL,2021-04-14,49444
Philippines,PHL,2021-04-15,50129
Philippines,PHL,2021-04-16,50815
Philippines,PHL,2021-04-17,51500
Philippines,PHL,2021-04-18,48302
Philippines,PHL,2021-04-19,43607
Philippines,PHL,2021-04-20,43835
Philippines,PHL,2021-04-21,42866
Philippines,PHL,2021-04-22,43741
Philippines,PHL,2021-04-23,46245
Philippines,PHL,2021-04-24,42382
Philippines,PHL,2021-04-25,40421
Philippines,PHL,2021-04-26,37199
Philippines,PHL,2021-04-27,35320
Philippines,PHL,2021-04-28,33878
Philippines,PHL,2021-04-29,30613
Philippines,PHL,2021-04-30,26785
Philippines,PHL,2021-05-01,26819
Philippines,PHL,2021-05-02,29929
Philippines,PHL,2021-05-03,33039
Philippines,PHL,2021-05-04,36491
Philippines,PHL,2021-05-05,39946
Philippines,PHL,2021-05-06,48687
Philippines,PHL,2021-05-07,56361
Philippines,PHL,2021-05-08,64900
Philippines,PHL,2021-05-09,62654
Philippines,PHL,2021-05-10,68030
Philippines,PHL,2021-05-11,68119
Philippines,PHL,2021-05-12,71312
Philippines,PHL,2021-05-13,70414
Philippines,PHL,2021-05-14,67987
Philippines,PHL,2021-05-15,75100
Philippines,PHL,2021-05-16,84728
Philippines,PHL,2021-05-17,96464
Philippines,PHL,2021-05-18,108201
Philippines,PHL,2021-05-19,125788
Philippines,PHL,2021-05-20,143376
Philippines,PHL,2021-05-21,166572
Philippines,PHL,2021-05-22,168033
Philippines,PHL,2021-05-23,166861
Philippines,PHL,2021-05-24,164986
Philippines,PHL,2021-05-25,170844
Philippines,PHL,2021-05-26,165353
Philippines,PHL,2021-05-27,163436
Philippines,PHL,2021-05-28,144598
Philippines,PHL,2021-05-29,139596
