NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-07-04;Home;0 a 9;42;266;200;2;0;2;0;0;26;16;19;16;254;190;0;0
CATALUNYA;GLOBAL;2021-07-04;Home;10 a 19;307;648;593;1;0;2;0;0;118;189;116;184;579;567;397;4
CATALUNYA;GLOBAL;2021-07-04;Home;20 a 29;554;779;925;4;0;9;0;0;160;394;157;376;665;858;1548;55
CATALUNYA;GLOBAL;2021-07-04;Home;30 a 39;263;484;500;9;0;31;3;0;57;206;80;200;437;470;8437;90
CATALUNYA;GLOBAL;2021-07-04;Home;40 a 49;152;428;367;11;1;68;22;0;54;98;51;97;394;341;1339;5684
CATALUNYA;GLOBAL;2021-07-04;Home;50 a 59;69;431;220;6;2;58;18;0;25;44;23;40;385;210;237;1598
CATALUNYA;GLOBAL;2021-07-04;Home;60 a 69;59;322;134;8;0;64;33;1;24;35;23;36;294;128;71;4725
CATALUNYA;GLOBAL;2021-07-04;Home;70 a 79;6;241;57;6;2;38;6;0;1;5;2;5;217;52;2;71
CATALUNYA;GLOBAL;2021-07-04;Home;80 o més;6;224;33;7;1;25;2;2;4;2;5;3;197;31;0;0
CATALUNYA;GLOBAL;2021-07-03;Altres;N/A;134;79;16;4;2;63;15;0;17;117;8;4;71;15;65;50
CATALUNYA;GLOBAL;2021-07-03;Dona;0 a 9;41;435;194;1;0;0;0;0;30;11;37;11;411;178;0;0
CATALUNYA;GLOBAL;2021-07-03;Dona;10 a 19;404;1619;839;1;0;3;0;0;189;215;200;211;1471;773;701;36
CATALUNYA;GLOBAL;2021-07-03;Dona;20 a 29;623;1922;1185;4;0;6;1;0;247;376;266;348;1684;1082;1106;312
CATALUNYA;GLOBAL;2021-07-03;Dona;30 a 39;294;1158;671;8;0;29;7;0;121;173;111;166;1022;628;8134;378
CATALUNYA;GLOBAL;2021-07-03;Dona;40 a 49;197;1037;478;5;0;42;10;0;88;109;94;106;928;447;2489;11164
CATALUNYA;GLOBAL;2021-07-03;Dona;50 a 59;75;1109;281;2;1;18;3;0;45;30;38;25;1010;259;570;2343
CATALUNYA;GLOBAL;2021-07-03;Dona;60 a 69;57;571;215;2;1;25;4;0;24;33;26;27;507;198;322;7624
CATALUNYA;GLOBAL;2021-07-03;Dona;70 a 79;13;393;78;0;1;25;5;1;7;6;6;4;368;74;23;99
CATALUNYA;GLOBAL;2021-07-03;Dona;80 o més;11;462;57;6;0;28;0;1;8;3;13;3;405;41;3;0
CATALUNYA;GLOBAL;2021-07-03;Home;0 a 9;52;455;232;0;0;0;0;0;37;15;43;18;434;223;0;0
CATALUNYA;GLOBAL;2021-07-03;Home;10 a 19;371;1406;715;0;0;2;0;0;181;190;188;181;1265;670;625;14
CATALUNYA;GLOBAL;2021-07-03;Home;20 a 29;696;1653;1084;6;0;12;0;0;245;451;260;433;1442;1006;1127;106
CATALUNYA;GLOBAL;2021-07-03;Home;30 a 39;365;951;678;7;1;27;3;0;116;249;120;215;858;645;8529;114
CATALUNYA;GLOBAL;2021-07-03;Home;40 a 49;161;889;442;11;2;61;23;0;57;104;69;99;806;424;3264;11885
CATALUNYA;GLOBAL;2021-07-03;Home;50 a 59;75;971;233;5;0;57;19;0;30;45;34;39;888;214;857;2908
CATALUNYA;GLOBAL;2021-07-03;Home;60 a 69;58;571;147;3;2;64;33;0;29;29;28;25;525;138;277;6180
CATALUNYA;GLOBAL;2021-07-03;Home;70 a 79;10;370;61;5;1;33;5;0;7;3;6;4;339;57;14;90
CATALUNYA;GLOBAL;2021-07-03;Home;80 o més;7;351;45;9;0;26;3;3;4;3;4;2;314;41;0;1
CATALUNYA;GLOBAL;2021-07-02;Altres;N/A;235;83;41;2;1;60;13;0;39;196;14;12;75;36;600;384
CATALUNYA;GLOBAL;2021-07-02;Dona;0 a 9;88;691;445;1;0;1;0;0;71;17;63;16;653;421;0;0
CATALUNYA;GLOBAL;2021-07-02;Dona;10 a 19;663;2441;1534;1;0;3;0;0;316;347;328;337;2168;1429;1110;211
CATALUNYA;GLOBAL;2021-07-02;Dona;20 a 29;1013;3275;2141;1;1;4;2;0;457;556;508;540;2839;1959;2334;967
CATALUNYA;GLOBAL;2021-07-02;Dona;30 a 39;471;2045;1325;6;1;24;7;0;189;282;200;265;1819;1226;12908;1041
CATALUNYA;GLOBAL;2021-07-02;Dona;40 a 49;283;1941;964;9;2;37;8;0;137;146;138;139;1734;887;4573;20893
CATALUNYA;GLOBAL;2021-07-02;Dona;50 a 59;155;2086;639;4;0;16;2;0;97;58;99;49;1902;572;1137;9628
CATALUNYA;GLOBAL;2021-07-02;Dona;60 a 69;94;921;370;9;1;23;4;1;55;39;68;40;853;346;835;9374
CATALUNYA;GLOBAL;2021-07-02;Dona;70 a 79;31;650;177;4;0;26;5;0;18;13;19;13;595;167;121;545
CATALUNYA;GLOBAL;2021-07-02;Dona;80 o més;33;670;102;2;0;24;0;0;24;9;26;9;600;90;76;182
CATALUNYA;GLOBAL;2021-07-02;Home;0 a 9;92;752;481;0;0;1;0;0;77;15;74;13;715;459;2;0
CATALUNYA;GLOBAL;2021-07-02;Home;10 a 19;542;2182;1246;2;0;1;0;0;253;289;275;288;1943;1165;951;108
CATALUNYA;GLOBAL;2021-07-02;Home;20 a 29;1280;3150;2203;1;0;9;0;0;508;772;566;762;2714;2038;2790;385
CATALUNYA;GLOBAL;2021-07-02;Home;30 a 39;619;1732;1266;8;0;22;2;0;235;384;259;372;1539;1190;14379;426
CATALUNYA;GLOBAL;2021-07-02;Home;40 a 49;271;1507;838;6;4;55;21;0;129;142;143;135;1392;786;5712;23620
CATALUNYA;GLOBAL;2021-07-02;Home;50 a 59;96;1568;445;6;2;52;19;0;55;41;66;40;1440;399;1432;11067
CATALUNYA;GLOBAL;2021-07-02;Home;60 a 69;77;1006;263;7;5;61;29;0;46;31;48;30;919;249;646;8069
CATALUNYA;GLOBAL;2021-07-02;Home;70 a 79;22;627;124;5;0;32;5;0;8;14;11;12;572;112;68;509
CATALUNYA;GLOBAL;2021-07-02;Home;80 o més;17;462;74;5;2;23;3;0;12;5;11;5;410;66;25;72
CATALUNYA;GLOBAL;2021-07-01;Altres;N/A;239;91;32;4;1;66;12;0;50;189;14;11;82;31;618;238
CATALUNYA;GLOBAL;2021-07-01;Dona;0 a 9;49;438;428;0;0;0;0;0;32;17;30;16;407;412;0;0
CATALUNYA;GLOBAL;2021-07-01;Dona;10 a 19;624;2073;1361;2;1;3;0;0;279;345;298;329;1843;1268;1178;59
CATALUNYA;GLOBAL;2021-07-01;Dona;20 a 29;1080;2938;2330;2;1;5;1;0;406;674;420;640;2527;2143;3088;634
CATALUNYA;GLOBAL;2021-07-01;Dona;30 a 39;497;1718;1339;10;2;28;6;0;215;282;202;261;1508;1228;11090;727
CATALUNYA;GLOBAL;2021-07-01;Dona;40 a 49;250;1526;957;3;0;34;6;0;115;135;103;110;1360;871;5131;13882
CATALUNYA;GLOBAL;2021-07-01;Dona;50 a 59;134;1671;573;1;0;14;2;0;85;49;73;39;1506;530;1322;7605
CATALUNYA;GLOBAL;2021-07-01;Dona;60 a 69;78;781;353;2;1;18;3;0;44;34;34;31;709;334;849;14025
CATALUNYA;GLOBAL;2021-07-01;Dona;70 a 79;19;460;137;1;0;25;5;0;13;6;14;7;425;131;134;397
CATALUNYA;GLOBAL;2021-07-01;Dona;80 o més;24;492;132;6;0;25;0;1;16;8;17;6;423;112;62;106
CATALUNYA;GLOBAL;2021-07-01;Home;0 a 9;60;535;428;1;0;2;0;0;45;15;42;14;511;404;0;0
CATALUNYA;GLOBAL;2021-07-01;Home;10 a 19;591;1743;1218;2;0;1;0;0;269;322;284;315;1567;1135;1055;33
CATALUNYA;GLOBAL;2021-07-01;Home;20 a 29;1423;2791;2441;3;0;8;0;0;507;916;555;904;2399;2260;3635;264
CATALUNYA;GLOBAL;2021-07-01;Home;30 a 39;597;1443;1318;8;1;27;2;0;193;404;208;387;1258;1220;12728;287
CATALUNYA;GLOBAL;2021-07-01;Home;40 a 49;275;1154;815;5;1;52;16;0;105;170;91;149;1043;767;6041;15273
CATALUNYA;GLOBAL;2021-07-01;Home;50 a 59;107;1222;463;3;2;55;21;0;73;34;61;30;1123;425;1543;8979
CATALUNYA;GLOBAL;2021-07-01;Home;60 a 69;70;731;270;9;1;57;26;0;36;34;33;29;657;247;795;12209
CATALUNYA;GLOBAL;2021-07-01;Home;70 a 79;14;438;107;5;0;33;5;0;6;8;4;8;401;97;77;367
CATALUNYA;GLOBAL;2021-07-01;Home;80 o més;9;357;72;4;1;23;3;0;4;5;6;3;321;65;29;48
CATALUNYA;GLOBAL;2021-06-30;Altres;N/A;206;85;42;5;0;65;11;0;40;166;14;12;75;39;391;282
CATALUNYA;GLOBAL;2021-06-30;Dona;0 a 9;51;419;362;0;0;0;0;0;36;15;35;12;394;345;0;0
CATALUNYA;GLOBAL;2021-06-30;Dona;10 a 19;589;1726;1282;0;0;1;0;0;256;333;280;320;1491;1206;381;102
CATALUNYA;GLOBAL;2021-06-30;Dona;20 a 29;1267;2457;2298;2;0;6;1;0;466;801;491;753;2092;2133;1176;660
CATALUNYA;GLOBAL;2021-06-30;Dona;30 a 39;473;1633;1129;7;1;22;4;0;175;298;186;266;1429;1040;16268;767
CATALUNYA;GLOBAL;2021-06-30;Dona;40 a 49;205;1477;849;9;0;32;9;0;91;114;96;107;1315;796;7584;14185
CATALUNYA;GLOBAL;2021-06-30;Dona;50 a 59;120;1445;487;3;0;16;2;0;85;35;77;27;1298;446;1599;6587
CATALUNYA;GLOBAL;2021-06-30;Dona;60 a 69;67;859;311;7;0;15;2;0;30;37;29;27;783;286;1257;7447
CATALUNYA;GLOBAL;2021-06-30;Dona;70 a 79;14;583;157;3;0;28;5;0;11;3;11;4;530;146;139;440
CATALUNYA;GLOBAL;2021-06-30;Dona;80 o més;22;617;101;6;0;23;1;1;15;7;14;6;544;89;49;95
CATALUNYA;GLOBAL;2021-06-30;Home;0 a 9;43;434;384;1;0;3;0;0;28;15;25;13;406;366;0;0
CATALUNYA;GLOBAL;2021-06-30;Home;10 a 19;529;1623;1039;1;0;0;0;0;247;282;280;265;1451;962;377;40
CATALUNYA;GLOBAL;2021-06-30;Home;20 a 29;1623;2496;2404;3;0;4;0;0;546;1077;577;995;2148;2250;1528;292
CATALUNYA;GLOBAL;2021-06-30;Home;30 a 39;643;1314;1198;5;0;23;3;0;221;422;230;393;1182;1133;18530;335
CATALUNYA;GLOBAL;2021-06-30;Home;40 a 49;213;1120;762;6;2;49;17;0;82;131;82;123;1014;706;9493;15718
CATALUNYA;GLOBAL;2021-06-30;Home;50 a 59;84;1175;376;8;2;61;21;0;55;29;47;25;1060;337;1962;7544
CATALUNYA;GLOBAL;2021-06-30;Home;60 a 69;62;831;231;6;3;67;26;1;35;27;32;25;742;217;1116;6701
CATALUNYA;GLOBAL;2021-06-30;Home;70 a 79;12;540;118;4;0;31;6;0;8;4;12;4;503;104;97;361
CATALUNYA;GLOBAL;2021-06-30;Home;80 o més;17;423;60;0;1;23;2;0;13;4;14;4;392;55;25;47
CATALUNYA;GLOBAL;2021-06-29;Altres;N/A;159;80;27;8;2;68;12;0;26;133;10;6;73;25;442;529
CATALUNYA;GLOBAL;2021-06-29;Dona;0 a 9;56;436;371;0;0;0;0;0;45;11;47;11;407;351;0;2
CATALUNYA;GLOBAL;2021-06-29;Dona;10 a 19;568;1758;1152;0;0;1;0;0;255;313;288;301;1557;1070;295;97
CATALUNYA;GLOBAL;2021-06-29;Dona;20 a 29;883;2144;1592;2;0;7;1;0;370;513;351;463;1849;1459;695;875
CATALUNYA;GLOBAL;2021-06-29;Dona;30 a 39;309;1464;827;3;0;20;4;0;126;183;119;175;1268;776;13690;921
CATALUNYA;GLOBAL;2021-06-29;Dona;40 a 49;172;1438;672;6;1;27;9;0;85;87;89;83;1297;629;7780;9446
CATALUNYA;GLOBAL;2021-06-29;Dona;50 a 59;80;1410;436;3;0;14;2;0;53;27;57;25;1253;400;1672;7360
CATALUNYA;GLOBAL;2021-06-29;Dona;60 a 69;53;901;279;0;0;14;2;0;31;22;31;21;822;262;1218;11004
CATALUNYA;GLOBAL;2021-06-29;Dona;70 a 79;16;644;131;1;0;29;6;0;10;6;10;5;578;126;152;487
CATALUNYA;GLOBAL;2021-06-29;Dona;80 o més;10;618;75;5;1;21;0;2;8;2;4;2;553;67;69;101
CATALUNYA;GLOBAL;2021-06-29;Home;0 a 9;37;478;388;0;0;2;0;0;30;7;30;7;449;366;0;3
CATALUNYA;GLOBAL;2021-06-29;Home;10 a 19;489;1574;893;0;0;0;0;0;266;223;251;216;1409;824;191;44
CATALUNYA;GLOBAL;2021-06-29;Home;20 a 29;1178;2059;1839;4;0;7;0;0;451;727;492;677;1817;1707;909;336
CATALUNYA;GLOBAL;2021-06-29;Home;30 a 39;412;1229;831;4;2;19;4;0;176;236;175;216;1126;783;16537;381
CATALUNYA;GLOBAL;2021-06-29;Home;40 a 49;185;1210;549;11;1;45;17;0;89;96;97;90;1091;506;9952;9659
CATALUNYA;GLOBAL;2021-06-29;Home;50 a 59;71;1150;304;9;1;64;23;0;45;26;51;22;1036;280;2153;7538
CATALUNYA;GLOBAL;2021-06-29;Home;60 a 69;40;905;186;4;1;66;26;0;24;16;29;18;815;169;1003;9640
CATALUNYA;GLOBAL;2021-06-29;Home;70 a 79;10;706;68;2;0;33;7;0;7;3;7;3;650;62;95;389
CATALUNYA;GLOBAL;2021-06-29;Home;80 o més;9;494;56;6;0;21;2;0;6;3;6;3;440;51;34;61
CATALUNYA;GLOBAL;2021-06-28;Altres;N/A;149;69;30;4;1;70;11;0;27;122;6;2;59;27;200;241
CATALUNYA;GLOBAL;2021-06-28;Dona;0 a 9;42;386;420;0;0;1;0;0;30;12;25;13;373;397;0;4
CATALUNYA;GLOBAL;2021-06-28;Dona;10 a 19;456;1311;1150;0;0;1;0;0;211;245;221;235;1199;1065;112;113
CATALUNYA;GLOBAL;2021-06-28;Dona;20 a 29;734;1391;1622;3;0;10;0;0;259;475;219;433;1226;1493;386;598
CATALUNYA;GLOBAL;2021-06-28;Dona;30 a 39;287;1131;900;6;0;18;5;0;110;177;93;159;1010;837;11215;694
CATALUNYA;GLOBAL;2021-06-28;Dona;40 a 49;170;1199;779;4;1;27;11;0;66;104;65;81;1073;717;7144;9555
CATALUNYA;GLOBAL;2021-06-28;Dona;50 a 59;68;1096;444;2;0;16;2;0;49;19;39;18;978;400;982;9191
CATALUNYA;GLOBAL;2021-06-28;Dona;60 a 69;52;786;327;3;0;16;3;0;29;23;22;25;719;306;767;10633
CATALUNYA;GLOBAL;2021-06-28;Dona;70 a 79;18;663;168;0;0;28;7;0;8;10;9;10;608;154;66;339
CATALUNYA;GLOBAL;2021-06-28;Dona;80 o més;14;655;113;6;0;22;0;0;8;6;10;6;563;105;35;85
CATALUNYA;GLOBAL;2021-06-28;Home;0 a 9;45;484;522;0;0;2;0;0;38;7;34;7;448;489;0;0
CATALUNYA;GLOBAL;2021-06-28;Home;10 a 19;393;1201;994;0;0;0;0;0;185;208;201;187;1075;929;110;74
CATALUNYA;GLOBAL;2021-06-28;Home;20 a 29;919;1234;1635;2;0;5;0;0;320;599;272;515;1097;1518;433;278
CATALUNYA;GLOBAL;2021-06-28;Home;30 a 39;391;873;897;5;0;17;4;0;132;259;103;230;784;840;12931;285
CATALUNYA;GLOBAL;2021-06-28;Home;40 a 49;180;1068;667;4;2;47;17;0;85;95;64;80;974;624;8453;10139
CATALUNYA;GLOBAL;2021-06-28;Home;50 a 59;70;1005;360;7;4;66;28;0;45;25;33;29;904;330;1230;10622
CATALUNYA;GLOBAL;2021-06-28;Home;60 a 69;56;861;224;8;3;67;25;0;33;23;28;16;783;206;562;9996
CATALUNYA;GLOBAL;2021-06-28;Home;70 a 79;8;645;115;0;0;35;8;0;6;2;5;2;590;109;73;315
CATALUNYA;GLOBAL;2021-06-28;Home;80 o més;7;498;62;7;0;19;1;0;5;2;5;2;458;62;11;29
CATALUNYA;GLOBAL;2021-06-27;Altres;N/A;28;14;6;5;0;65;11;0;5;23;2;2;13;6;17;35
CATALUNYA;GLOBAL;2021-06-27;Dona;0 a 9;12;169;119;1;0;1;0;0;8;4;7;4;159;113;0;0
CATALUNYA;GLOBAL;2021-06-27;Dona;10 a 19;154;241;476;2;0;1;0;0;42;112;36;111;211;448;15;27
CATALUNYA;GLOBAL;2021-06-27;Dona;20 a 29;244;321;497;0;0;12;0;0;76;168;74;162;293;459;75;145
CATALUNYA;GLOBAL;2021-06-27;Dona;30 a 39;86;292;273;2;0;16;5;0;26;60;29;53;266;252;9624;184
CATALUNYA;GLOBAL;2021-06-27;Dona;40 a 49;56;254;220;5;0;26;10;0;23;33;17;27;224;206;3035;3857
CATALUNYA;GLOBAL;2021-06-27;Dona;50 a 59;22;211;142;1;1;17;2;0;9;13;8;14;189;127;328;5135
CATALUNYA;GLOBAL;2021-06-27;Dona;60 a 69;15;190;107;1;0;18;3;0;5;10;5;11;175;103;308;4643
CATALUNYA;GLOBAL;2021-06-27;Dona;70 a 79;4;215;46;4;0;30;7;0;3;1;2;1;198;38;11;54
CATALUNYA;GLOBAL;2021-06-27;Dona;80 o més;7;273;44;4;0;17;0;3;5;2;4;1;247;39;2;0
CATALUNYA;GLOBAL;2021-06-27;Home;0 a 9;17;176;148;2;0;1;0;0;13;4;8;4;168;139;0;0
CATALUNYA;GLOBAL;2021-06-27;Home;10 a 19;137;235;375;0;0;0;0;0;48;89;45;85;203;348;4;9
CATALUNYA;GLOBAL;2021-06-27;Home;20 a 29;323;256;522;1;0;3;0;0;78;245;63;225;223;496;29;47
CATALUNYA;GLOBAL;2021-06-27;Home;30 a 39;119;205;265;3;0;23;5;0;29;90;27;77;181;249;9897;71
CATALUNYA;GLOBAL;2021-06-27;Home;40 a 49;55;271;216;5;0;47;16;0;20;35;11;36;250;203;3639;3892
CATALUNYA;GLOBAL;2021-06-27;Home;50 a 59;18;264;118;5;2;59;28;0;5;13;5;11;231;107;410;5934
CATALUNYA;GLOBAL;2021-06-27;Home;60 a 69;18;264;89;6;0;68;26;0;7;11;9;11;240;85;214;4015
CATALUNYA;GLOBAL;2021-06-27;Home;70 a 79;3;248;30;1;1;36;11;0;2;1;1;1;226;26;8;55
CATALUNYA;GLOBAL;2021-06-27;Home;80 o més;3;213;33;4;0;23;1;1;3;0;3;0;200;32;0;0
CATALUNYA;GLOBAL;2021-06-26;Altres;N/A;41;30;5;1;0;62;12;0;7;34;2;0;29;4;12;72
CATALUNYA;GLOBAL;2021-06-26;Dona;0 a 9;11;186;160;0;0;0;0;0;6;5;5;5;175;151;1;0
CATALUNYA;GLOBAL;2021-06-26;Dona;10 a 19;118;447;455;0;0;0;0;0;50;68;45;52;394;417;25;42
CATALUNYA;GLOBAL;2021-06-26;Dona;20 a 29;180;485;498;3;0;12;0;0;55;125;46;99;423;457;78;343
CATALUNYA;GLOBAL;2021-06-26;Dona;30 a 39;65;495;338;2;1;15;4;0;23;42;18;37;446;308;6085;395
CATALUNYA;GLOBAL;2021-06-26;Dona;40 a 49;52;474;282;1;1;24;10;0;23;29;24;31;427;256;3970;4092
CATALUNYA;GLOBAL;2021-06-26;Dona;50 a 59;24;441;188;4;0;17;1;0;12;12;11;10;391;171;490;8169
CATALUNYA;GLOBAL;2021-06-26;Dona;60 a 69;18;368;109;2;0;17;3;0;8;10;7;9;337;101;484;10761
CATALUNYA;GLOBAL;2021-06-26;Dona;70 a 79;4;348;56;1;1;28;7;0;2;2;2;3;326;55;24;124
CATALUNYA;GLOBAL;2021-06-26;Dona;80 o més;5;338;37;2;0;14;0;0;2;3;1;1;273;34;4;3
CATALUNYA;GLOBAL;2021-06-26;Home;0 a 9;8;214;173;0;0;2;0;0;5;3;6;3;200;166;0;0
CATALUNYA;GLOBAL;2021-06-26;Home;10 a 19;117;407;383;0;0;0;0;0;55;62;38;59;362;361;16;16
CATALUNYA;GLOBAL;2021-06-26;Home;20 a 29;179;442;451;0;0;2;0;0;53;126;55;114;383;418;42;107
CATALUNYA;GLOBAL;2021-06-26;Home;30 a 39;78;408;330;4;0;22;5;0;27;51;24;45;364;313;6405;107
CATALUNYA;GLOBAL;2021-06-26;Home;40 a 49;49;472;286;2;3;44;16;0;18;31;19;33;423;267;5031;4059
CATALUNYA;GLOBAL;2021-06-26;Home;50 a 59;19;421;140;4;3;56;27;0;10;9;5;8;379;129;763;9817
CATALUNYA;GLOBAL;2021-06-26;Home;60 a 69;12;439;102;6;0;66;25;1;4;8;5;7;400;93;426;10063
CATALUNYA;GLOBAL;2021-06-26;Home;70 a 79;0;352;46;2;0;35;10;1;0;0;0;0;328;41;26;126
CATALUNYA;GLOBAL;2021-06-26;Home;80 o més;6;261;27;4;0;26;2;1;4;2;4;2;242;25;1;2
CATALUNYA;GLOBAL;2021-06-25;Altres;N/A;70;47;22;7;1;62;12;0;18;52;5;4;37;20;100;161
CATALUNYA;GLOBAL;2021-06-25;Dona;0 a 9;32;416;424;0;0;0;0;0;26;6;33;5;395;408;0;0
CATALUNYA;GLOBAL;2021-06-25;Dona;10 a 19;207;928;928;0;0;0;0;0;96;111;103;103;836;847;93;94
CATALUNYA;GLOBAL;2021-06-25;Dona;20 a 29;190;862;894;2;0;9;0;0;62;128;60;107;750;803;243;458
CATALUNYA;GLOBAL;2021-06-25;Dona;30 a 39;122;868;711;4;0;12;4;0;46;76;52;67;774;641;9403;521
CATALUNYA;GLOBAL;2021-06-25;Dona;40 a 49;99;948;649;2;1;27;10;0;37;62;46;56;838;595;7072;2231
CATALUNYA;GLOBAL;2021-06-25;Dona;50 a 59;42;848;362;2;0;16;1;0;24;18;25;14;755;332;946;15502
CATALUNYA;GLOBAL;2021-06-25;Dona;60 a 69;36;652;270;1;0;15;3;0;24;12;28;13;589;249;788;9844
CATALUNYA;GLOBAL;2021-06-25;Dona;70 a 79;4;554;137;3;0;28;7;0;2;2;2;3;513;127;78;365
CATALUNYA;GLOBAL;2021-06-25;Dona;80 o més;5;495;101;4;0;15;0;0;5;0;5;0;429;94;35;96
CATALUNYA;GLOBAL;2021-06-25;Home;0 a 9;26;468;489;1;0;2;0;0;17;9;24;12;432;466;0;0
CATALUNYA;GLOBAL;2021-06-25;Home;10 a 19;197;840;842;0;0;0;0;0;95;102;99;100;771;776;69;48
CATALUNYA;GLOBAL;2021-06-25;Home;20 a 29;232;746;789;1;0;2;0;0;85;147;86;138;666;721;229;227
CATALUNYA;GLOBAL;2021-06-25;Home;30 a 39;150;642;631;3;0;19;6;0;52;98;53;90;577;583;10449;206
CATALUNYA;GLOBAL;2021-06-25;Home;40 a 49;97;849;534;5;0;45;16;0;36;61;53;62;771;492;8114;2319
CATALUNYA;GLOBAL;2021-06-25;Home;50 a 59;36;738;237;2;0;54;26;0;22;14;27;13;679;216;1190;17933
CATALUNYA;GLOBAL;2021-06-25;Home;60 a 69;27;662;195;4;3;62;25;0;13;14;17;16;605;176;685;9712
CATALUNYA;GLOBAL;2021-06-25;Home;70 a 79;8;568;111;1;0;38;11;0;4;4;7;4;525;103;56;288
CATALUNYA;GLOBAL;2021-06-25;Home;80 o més;3;396;62;3;0;24;2;0;3;0;7;0;364;58;20;41
CATALUNYA;GLOBAL;2021-06-24;Altres;N/A;16;13;3;2;1;62;12;0;3;13;0;0;10;3;8;25
CATALUNYA;GLOBAL;2021-06-24;Dona;0 a 9;12;113;102;0;0;0;0;0;10;2;6;2;103;97;0;0
CATALUNYA;GLOBAL;2021-06-24;Dona;10 a 19;63;206;193;0;0;1;0;0;28;35;23;32;178;175;16;19
CATALUNYA;GLOBAL;2021-06-24;Dona;20 a 29;71;311;199;1;0;6;1;0;27;44;26;40;273;180;38;138
CATALUNYA;GLOBAL;2021-06-24;Dona;30 a 39;46;350;204;4;0;14;4;0;17;29;13;24;317;191;4435;198
CATALUNYA;GLOBAL;2021-06-24;Dona;40 a 49;29;222;154;2;0;31;10;0;9;20;5;22;194;143;1724;501
CATALUNYA;GLOBAL;2021-06-24;Dona;50 a 59;9;203;82;3;0;19;1;0;4;5;7;6;170;76;184;3724
CATALUNYA;GLOBAL;2021-06-24;Dona;60 a 69;11;136;68;2;0;18;3;0;6;5;5;3;126;63;177;4135
CATALUNYA;GLOBAL;2021-06-24;Dona;70 a 79;1;128;33;1;0;27;7;0;1;0;2;0;116;32;4;43
CATALUNYA;GLOBAL;2021-06-24;Dona;80 o més;7;234;29;5;0;13;0;0;3;4;3;3;210;26;0;0
CATALUNYA;GLOBAL;2021-06-24;Home;0 a 9;12;118;99;0;0;1;0;0;4;8;6;3;109;97;1;0
CATALUNYA;GLOBAL;2021-06-24;Home;10 a 19;57;161;178;0;0;1;0;0;27;30;21;26;141;167;7;9
CATALUNYA;GLOBAL;2021-06-24;Home;20 a 29;85;249;182;0;0;2;0;0;33;52;37;41;225;169;35;57
CATALUNYA;GLOBAL;2021-06-24;Home;30 a 39;42;222;168;2;0;24;6;0;14;28;14;20;193;155;4904;67
CATALUNYA;GLOBAL;2021-06-24;Home;40 a 49;44;250;184;9;0;52;17;0;16;28;14;29;226;169;2075;480
CATALUNYA;GLOBAL;2021-06-24;Home;50 a 59;11;202;91;3;1;58;26;0;6;5;6;4;189;84;293;4614
CATALUNYA;GLOBAL;2021-06-24;Home;60 a 69;13;154;51;2;1;72;24;0;6;7;6;4;140;50;133;3594
CATALUNYA;GLOBAL;2021-06-24;Home;70 a 79;1;158;34;4;0;39;12;0;0;1;1;1;141;31;5;56
CATALUNYA;GLOBAL;2021-06-24;Home;80 o més;6;173;19;2;1;21;2;0;6;0;2;0;163;17;0;0
CATALUNYA;GLOBAL;2021-06-23;Altres;N/A;32;49;28;4;0;63;11;0;7;25;2;3;47;25;168;134
CATALUNYA;GLOBAL;2021-06-23;Dona;0 a 9;24;388;373;0;0;0;0;0;22;2;22;2;370;349;0;0
CATALUNYA;GLOBAL;2021-06-23;Dona;10 a 19;125;995;722;0;0;1;0;0;64;61;68;59;909;670;139;50
CATALUNYA;GLOBAL;2021-06-23;Dona;20 a 29;161;857;798;2;0;5;1;0;73;88;73;69;738;720;400;390
CATALUNYA;GLOBAL;2021-06-23;Dona;30 a 39;106;955;720;2;0;12;4;0;50;56;53;50;839;645;11180;461
CATALUNYA;GLOBAL;2021-06-23;Dona;40 a 49;62;832;581;3;0;30;10;0;29;33;36;34;718;537;9542;971
CATALUNYA;GLOBAL;2021-06-23;Dona;50 a 59;33;716;325;2;0;16;2;0;21;12;19;11;640;297;1508;10153
CATALUNYA;GLOBAL;2021-06-23;Dona;60 a 69;20;480;209;4;0;16;2;1;12;8;11;7;428;194;1091;10481
CATALUNYA;GLOBAL;2021-06-23;Dona;70 a 79;8;340;95;3;0;26;8;0;4;4;1;2;314;92;105;302
CATALUNYA;GLOBAL;2021-06-23;Dona;80 o més;8;411;77;2;0;14;0;0;4;4;6;4;368;70;42;92
CATALUNYA;GLOBAL;2021-06-23;Home;0 a 9;35;478;432;0;0;1;0;0;31;4;28;5;456;413;0;0
CATALUNYA;GLOBAL;2021-06-23;Home;10 a 19;98;915;592;1;0;1;0;0;63;35;67;37;822;559;76;21
CATALUNYA;GLOBAL;2021-06-23;Home;20 a 29;181;786;712;1;0;4;0;0;72;109;81;101;701;650;296;172
